PMX Bone Weight
-0.27168,16.96522,-0.07612994,-0.9488305,0.1418317,0.2821425,首,上半身2,頭,右肩,0.5843543,0.334207,0.07163256,0.009806128,False,0,0,0,0,0,0,0,0,0
-0.28826,16.95148,-0.1430799,-0.9730685,0.1162556,0.1990533,首,上半身2,頭,右肩,0.6258848,0.3021926,0.06209319,0.009829402,False,0,0,0,0,0,0,0,0,0
-0.29063,17.06233,-0.2163699,-0.9942527,0.03053463,0.1026112,首,上半身2,頭,右肩,0.6906145,0.2087216,0.09750928,0.003154638,False,0,0,0,0,0,0,0,0,0
-0.29663,16.94463,-0.2039699,-0.9977922,0.05153929,0.04188807,首,上半身2,頭,右肩,0.5748966,0.3710957,0.04568191,0.008325811,False,0,0,0,0,0,0,0,0,0
-0.29021,17.05076,-0.2733299,-0.985436,-0.05544409,-0.1607541,首,上半身2,頭,首,0.6695313,0.2531728,0.07729593,0,False,0,0,0,0,0,0,0,0,0
-0.29004,16.92554,-0.2487099,-0.9517002,0.001773696,-0.3070239,首,上半身2,頭,右肩,0.5748966,0.3710957,0.04568191,0.008325811,False,0,0,0,0,0,0,0,0,0
-0.04259999,12.83484,-1.1947,-0.007858631,-0.04253268,-0.9990641,上半身,下半身,上半身2,操作中心,0.7969466,0.2030499,3.502961E-06,0,False,0,0,0,0,0,0,0,0,0
-0.08172999,12.86552,-1.19743,0.08065523,-0.06152188,-0.9948416,上半身,下半身,上半身2,操作中心,0.8097656,0.1901576,7.678127E-05,0,False,0,0,0,0,0,0,0,0,0
-0.13171,12.71823,-1.17303,-0.09553212,-0.1955258,-0.9760345,上半身,下半身,上半身2,右足D,0.7032199,0.2966566,0.0001234871,3.537728E-08,False,0,0,0,0,0,0,0,0,0
-0.06887999,12.66814,-1.17063,-0.08617987,-0.1977361,-0.9764597,上半身,下半身,上半身2,右足D,0.6804877,0.3195066,5.70189E-06,5.477055E-08,False,0,0,0,0,0,0,0,0,0
-0.02695,12.9334,-1.18125,0.1388748,0.2627107,-0.9548282,上半身,下半身,上半身2,操作中心,0.8725237,0.1274741,2.132863E-06,0,False,0,0,0,0,0,0,0,0,0
-0.0467,12.96575,-1.18814,0.4034809,0.3773848,-0.833537,上半身,下半身,上半身2,操作中心,0.8914227,0.1085397,3.757525E-05,0,False,0,0,0,0,0,0,0,0,0
0,12.94899,-1.18509,-3.59118E-06,0.5572904,-0.8303177,上半身,下半身,上半身2,操作中心,0.8800557,0.1199435,8.15736E-07,0,False,0,0,0,0,0,0,0,0,0
0,12.82258,-1.19439,8.117524E-05,-0.03760799,-0.9992926,上半身,下半身,上半身2,操作中心,0.7950102,0.2049893,4.955406E-07,0,False,0,0,0,0,0,0,0,0,0
0,12.65105,-1.17193,0.0001839047,-0.2044596,-0.978875,上半身,下半身,上半身2,右足D,0.6730126,0.3269871,2.668295E-07,2.472127E-08,False,0,0,0,0,0,0,0,0,0
-0.11393,12.90852,-1.2044,0.09289336,-0.0865904,-0.9919037,上半身,下半身,上半身2,操作中心,0.8354286,0.164318,0.0002534369,0,False,0,0,0,0,0,0,0,0,0
-0.1359,12.9631,-1.21146,0.1102817,-0.1032558,-0.9885222,上半身,下半身,上半身2,操作中心,0.8689467,0.1305192,0.0005340922,0,False,0,0,0,0,0,0,0,0,0
-0.21585,12.90065,-1.20091,-0.09243371,-0.1465064,-0.9848817,上半身,下半身,上半身2,操作中心,0.7997719,0.1987483,0.001479778,0,False,0,0,0,0,0,0,0,0,0
-0.18245,12.80012,-1.18541,-0.08300624,-0.189292,-0.9784061,上半身,下半身,上半身2,右足D,0.7434521,0.2560281,0.0005197612,5.328003E-09,False,0,0,0,0,0,0,0,0,0
-0.06780999,12.97064,-1.18909,0.4405729,0.09938372,-0.8921987,上半身,下半身,上半身2,操作中心,0.8942884,0.1056002,0.0001114351,0,False,0,0,0,0,0,0,0,0,0
-0.06501999,13.02377,-1.20117,0.5954174,-0.05018733,-0.8018475,上半身,下半身,上半身2,操作中心,0.917325,0.08255363,0.0001213608,0,False,0,0,0,0,0,0,0,0,0
-0.01489,12.97678,-1.14697,0.2610972,0.9219804,0.285973,上半身,下半身,上半身2,操作中心,0.9154541,0.08454452,1.385457E-06,0,False,0,0,0,0,0,0,0,0,0
0,12.97583,-1.14509,0.06061623,0.9981154,0.009563044,上半身,下半身,上半身2,操作中心,0.923228,0.07677084,1.150347E-06,0,False,0,0,0,0,0,0,0,0,0
0,12.94532,-1.05913,0.2430193,0.9547433,0.1714843,上半身,下半身,上半身2,操作中心,0.9347748,0.06521314,1.209705E-05,0,False,0,0,0,0,0,0,0,0,0
-0.02448,12.98254,-1.1478,0.6392676,0.7358574,-0.2232734,上半身,下半身,上半身2,操作中心,0.926841,0.07314873,1.022504E-05,0,False,0,0,0,0,0,0,0,0,0
-0.01489,12.97678,-1.14697,0.2146295,0.6621864,-0.7179438,上半身,下半身,上半身2,操作中心,0.9154541,0.08454452,1.385457E-06,0,False,0,0,0,0,0,0,0,0,0
0,12.97583,-1.14509,-0.1737695,0.7622518,-0.6235194,上半身,下半身,上半身2,操作中心,0.923228,0.07677084,1.150347E-06,0,False,0,0,0,0,0,0,0,0,0
-0.02448,12.98254,-1.1478,0.5805555,0.4380497,-0.6863438,上半身,下半身,上半身2,操作中心,0.926841,0.07314873,1.022504E-05,0,False,0,0,0,0,0,0,0,0,0
0,12.94532,-1.05913,0.7117115,-0.2580845,-0.6533446,上半身,下半身,上半身2,操作中心,0.9347748,0.06521314,1.209705E-05,0,False,0,0,0,0,0,0,0,0,0
-0.0134,13.0149,-1.10753,0.3359515,-0.5508031,-0.764037,上半身,下半身,上半身2,操作中心,0.9351254,0.06487251,2.142192E-06,0,False,0,0,0,0,0,0,0,0,0
-0.02294,13.00976,-1.11737,0.7522963,-0.2684638,-0.6016456,上半身,下半身,上半身2,操作中心,0.9350086,0.06498256,8.786749E-06,0,False,0,0,0,0,0,0,0,0,0
0,13.0136,-1.10638,-1.634658E-05,-0.5926276,-0.8054767,上半身,下半身,上半身2,操作中心,0.9350587,0.06493724,4.128785E-06,0,False,0,0,0,0,0,0,0,0,0
-0.0175,13.05352,-1.14308,0.2386861,-0.6353999,-0.7343677,上半身,下半身,上半身2,操作中心,0.9353226,0.06466649,1.08548E-05,0,False,0,0,0,0,0,0,0,0,0
-0.03336,13.04934,-1.14807,0.6795282,-0.3978873,-0.6163822,上半身,下半身,上半身2,操作中心,0.935159,0.06481398,2.698374E-05,0,False,0,0,0,0,0,0,0,0,0
